50,65;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;White;Male;*;<=50K
22,23;State-gov;Never-married;*;Black;Female;United-States;<=50K
22,23;State-gov;Never-married;*;Black;Female;United-States;<=50K
22,23;State-gov;Never-married;*;Black;Female;United-States;<=50K
57,59;Private;Married-civ-spouse;Sales;White;Male;*;<=50K
57,59;Private;Married-civ-spouse;Sales;White;Male;*;<=50K
57,59;Private;Married-civ-spouse;Sales;White;Male;*;>50K
33,48;gov;Divorced;*;Black;Female;United-States;>50K
33,48;gov;Divorced;*;Black;Female;United-States;<=50K
33,48;gov;Divorced;*;Black;Female;United-States;<=50K
52,59;Private;*;Other-service;White;Male;*;<=50K
52,59;Private;*;Other-service;White;Male;*;>50K
52,59;Private;*;Other-service;White;Male;*;<=50K
21,34;gov;Never-married;Sales;*;Female;United-States;<=50K
21,34;gov;Never-married;Sales;*;Female;United-States;<=50K
21,34;gov;Never-married;Sales;*;Female;United-States;<=50K
52,58;Private;Married-civ-spouse;Adm-clerical;White;Male;*;<=50K
52,58;Private;Married-civ-spouse;Adm-clerical;White;Male;*;>50K
52,58;Private;Married-civ-spouse;Adm-clerical;White;Male;*;<=50K
47,54;Local-gov;leave;*;Black;Female;United-States;<=50K
47,54;Local-gov;leave;*;Black;Female;United-States;<=50K
47,54;Local-gov;leave;*;Black;Female;United-States;<=50K
19,29;Private;Never-married;*;White;Male;United-Kingdom;<=50K
19,29;Private;Never-married;*;White;Male;United-Kingdom;<=50K
19,29;Private;Never-married;*;White;Male;United-Kingdom;<=50K
59,62;*;Widowed;Other-service;*;Female;United-States;<=50K
59,62;*;Widowed;Other-service;*;Female;United-States;<=50K
59,62;*;Widowed;Other-service;*;Female;United-States;<=50K
21,32;Private;Never-married;*;White;Male;United-Kingdom;<=50K
21,32;Private;Never-married;*;White;Male;United-Kingdom;<=50K
21,32;Private;Never-married;*;White;Male;United-Kingdom;<=50K
28,45;*;Married-civ-spouse;Sales;*;Female;United-States;<=50K
28,45;*;Married-civ-spouse;Sales;*;Female;United-States;>50K
28,45;*;Married-civ-spouse;Sales;*;Female;United-States;<=50K
17,19;Private;Never-married;Other-service;White;Male;*;<=50K
17,19;Private;Never-married;Other-service;White;Male;*;<=50K
17,19;Private;Never-married;Other-service;White;Male;*;<=50K
41,44;non-gov;Divorced;Exec-managerial;*;Female;United-States;<=50K
41,44;non-gov;Divorced;Exec-managerial;*;Female;United-States;>50K
41,44;non-gov;Divorced;Exec-managerial;*;Female;United-States;<=50K
31,67;Local-gov;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
31,67;Local-gov;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
31,67;Local-gov;Married-civ-spouse;*;White;Male;United-Kingdom;>50K
19,24;Private;Never-married;*;Black;Female;United-States;<=50K
19,24;Private;Never-married;*;Black;Female;United-States;<=50K
19,24;Private;Never-married;*;Black;Female;United-States;<=50K
29,54;*;Married-civ-spouse;Sales;Asian;Male;*;>50K
29,54;*;Married-civ-spouse;Sales;Asian;Male;*;>50K
29,54;*;Married-civ-spouse;Sales;Asian;Male;*;>50K
17,18;Private;Never-married;Other-service;White;Female;United-States;<=50K
17,18;Private;Never-married;Other-service;White;Female;United-States;<=50K
17,18;Private;Never-married;Other-service;White;Female;United-States;<=50K
37,44;Local-gov;Married-civ-spouse;*;Black;Male;*;>50K
37,44;Local-gov;Married-civ-spouse;*;Black;Male;*;>50K
37,44;Local-gov;Married-civ-spouse;*;Black;Male;*;<=50K
30,75;Private;Widowed;Adm-clerical;White;Female;*;<=50K
30,75;Private;Widowed;Adm-clerical;White;Female;*;<=50K
30,75;Private;Widowed;Adm-clerical;White;Female;*;<=50K
22,52;*;Never-married;Sales;Black;Male;United-States;<=50K
22,52;*;Never-married;Sales;Black;Male;United-States;<=50K
22,52;*;Never-married;Sales;Black;Male;United-States;<=50K
44,59;Private;leave;*;White;Female;United-Kingdom;<=50K
44,59;Private;leave;*;White;Female;United-Kingdom;<=50K
44,59;Private;leave;*;White;Female;United-Kingdom;<=50K
30,35;*;Married-civ-spouse;Prof-specialty;Asian;Male;*;>50K
30,35;*;Married-civ-spouse;Prof-specialty;Asian;Male;*;<=50K
30,35;*;Married-civ-spouse;Prof-specialty;Asian;Male;*;>50K
47,74;Private;Divorced;Adm-clerical;White;Female;United-States;<=50K
47,74;Private;Divorced;Adm-clerical;White;Female;United-States;<=50K
47,74;Private;Divorced;Adm-clerical;White;Female;United-States;<=50K
22,45;*;Married-civ-spouse;Other-service;Black;Male;*;<=50K
22,45;*;Married-civ-spouse;Other-service;Black;Male;*;<=50K
22,45;*;Married-civ-spouse;Other-service;Black;Male;*;<=50K
27,72;Private;*;Sales;White;Female;United-States;<=50K
27,72;Private;*;Sales;White;Female;United-States;<=50K
27,72;Private;*;Sales;White;Female;United-States;<=50K
19,32;*;Never-married;*;Black;Male;Haiti;<=50K
19,32;*;Never-married;*;Black;Male;Haiti;<=50K
19,32;*;Never-married;*;Black;Male;Haiti;<=50K
40,61;non-gov;alone;Prof-specialty;White;Female;United-States;>50K
40,61;non-gov;alone;Prof-specialty;White;Female;United-States;<=50K
40,61;non-gov;alone;Prof-specialty;White;Female;United-States;<=50K
42,50;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;*;Male;*;>50K
42,50;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;*;Male;*;>50K
42,50;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;*;Male;*;<=50K
63,68;*;Divorced;Other-service;White;Female;United-States;<=50K
63,68;*;Divorced;Other-service;White;Female;United-States;<=50K
63,68;*;Divorced;Other-service;White;Female;United-States;<=50K
18,23;Private;Never-married;Sales;Black;Male;*;<=50K
18,23;Private;Never-married;Sales;Black;Male;*;<=50K
18,23;Private;Never-married;Sales;Black;Male;*;<=50K
58,66;Local-gov;*;Prof-specialty;White;Female;United-States;<=50K
58,66;Local-gov;*;Prof-specialty;White;Female;United-States;<=50K
58,66;Local-gov;*;Prof-specialty;White;Female;United-States;<=50K
19,32;Private;Never-married;*;Black;Male;*;<=50K
19,32;Private;Never-married;*;Black;Male;*;<=50K
19,32;Private;Never-married;*;Black;Male;*;<=50K
42,59;gov;Married-civ-spouse;Adm-clerical;White;Female;United-States;>50K
42,59;gov;Married-civ-spouse;Adm-clerical;White;Female;United-States;<=50K
42,59;gov;Married-civ-spouse;Adm-clerical;White;Female;United-States;>50K
27;Private;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;Never-married;Craft-repair;*;Male;*;<=50K
27;Private;Never-married;Craft-repair;*;Male;*;<=50K
21,57;State-gov;*;Sales;White;Female;United-States;<=50K
21,57;State-gov;*;Sales;White;Female;United-States;<=50K
21,57;State-gov;*;Sales;White;Female;United-States;<=50K
27;Private;Never-married;Other-service;*;Male;*;<=50K
27;Private;Never-married;Other-service;*;Male;*;<=50K
27;Private;Never-married;Other-service;*;Male;*;<=50K
43,53;Without-pay;Divorced;*;White;*;United-States;<=50K
43,53;Without-pay;Divorced;*;White;*;United-States;<=50K
43,53;Without-pay;Divorced;*;White;*;United-States;>50K
27,34;Private;Married-civ-spouse;*;*;Male;Mexico;<=50K
27,34;Private;Married-civ-spouse;*;*;Male;Mexico;<=50K
27,34;Private;Married-civ-spouse;*;*;Male;Mexico;<=50K
34,53;Local-gov;Never-married;*;White;Female;United-States;<=50K
34,53;Local-gov;Never-married;*;White;Female;United-States;<=50K
34,53;Local-gov;Never-married;*;White;Female;United-States;<=50K
24,31;Private;Married-civ-spouse;Handlers-cleaners;*;Male;*;<=50K
24,31;Private;Married-civ-spouse;Handlers-cleaners;*;Male;*;<=50K
24,31;Private;Married-civ-spouse;Handlers-cleaners;*;Male;*;<=50K
31,47;Local-gov;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;Local-gov;Divorced;Adm-clerical;White;Female;*;<=50K
31,47;Local-gov;Divorced;Adm-clerical;White;Female;*;<=50K
20,21;Private;Never-married;Handlers-cleaners;*;Male;United-States;<=50K
20,21;Private;Never-married;Handlers-cleaners;*;Male;United-States;<=50K
20,21;Private;Never-married;Handlers-cleaners;*;Male;United-States;<=50K
32,37;*;Married-civ-spouse;Exec-managerial;White;Female;*;<=50K
32,37;*;Married-civ-spouse;Exec-managerial;White;Female;*;>50K
32,37;*;Married-civ-spouse;Exec-managerial;White;Female;*;>50K
54,71;Self-emp-not-inc;*;Sales;*;Male;United-States;<=50K
54,71;Self-emp-not-inc;*;Sales;*;Male;United-States;<=50K
54,71;Self-emp-not-inc;*;Sales;*;Male;United-States;<=50K
18,19;Private;Never-married;Other-service;White;Female;*;<=50K
18,19;Private;Never-married;Other-service;White;Female;*;<=50K
18,19;Private;Never-married;Other-service;White;Female;*;<=50K
44,54;Local-gov;Married-civ-spouse;*;Black;Male;United-States;<=50K
44,54;Local-gov;Married-civ-spouse;*;Black;Male;United-States;<=50K
44,54;Local-gov;Married-civ-spouse;*;Black;Male;United-States;>50K
19,53;Private;*;Adm-clerical;White;Female;United-Kingdom;<=50K
19,53;Private;*;Adm-clerical;White;Female;United-Kingdom;<=50K
19,53;Private;*;Adm-clerical;White;Female;United-Kingdom;>50K
23,36;Local-gov;Separated;*;Black;Male;United-States;<=50K
23,36;Local-gov;Separated;*;Black;Male;United-States;<=50K
23,36;Local-gov;Separated;*;Black;Male;United-States;<=50K
22,44;Private;Married-civ-spouse;Sales;White;Female;*;<=50K
22,44;Private;Married-civ-spouse;Sales;White;Female;*;<=50K
22,44;Private;Married-civ-spouse;Sales;White;Female;*;<=50K
30,37;*;Never-married;Farming-fishing;Black;Male;United-States;<=50K
30,37;*;Never-married;Farming-fishing;Black;Male;United-States;<=50K
30,37;*;Never-married;Farming-fishing;Black;Male;United-States;<=50K
39,60;Private;Divorced;Other-service;White;Female;*;<=50K
39,60;Private;Divorced;Other-service;White;Female;*;<=50K
39,60;Private;Divorced;Other-service;White;Female;*;<=50K
35,54;*;Married-civ-spouse;Farming-fishing;*;Male;United-States;<=50K
35,54;*;Married-civ-spouse;Farming-fishing;*;Male;United-States;<=50K
35,54;*;Married-civ-spouse;Farming-fishing;*;Male;United-States;>50K
22,26;Private;Never-married;Prof-specialty;White;Female;*;<=50K
22,26;Private;Never-married;Prof-specialty;White;Female;*;<=50K
22,26;Private;Never-married;Prof-specialty;White;Female;*;<=50K
23,33;Local-gov;Divorced;*;*;Male;United-States;<=50K
23,33;Local-gov;Divorced;*;*;Male;United-States;<=50K
23,33;Local-gov;Divorced;*;*;Male;United-States;<=50K
41,47;non-gov;Married-civ-spouse;Other-service;White;Female;*;<=50K
41,47;non-gov;Married-civ-spouse;Other-service;White;Female;*;<=50K
41,47;non-gov;Married-civ-spouse;Other-service;White;Female;*;<=50K
21,41;Private;Never-married;Craft-repair;Black;Male;United-States;<=50K
21,41;Private;Never-married;Craft-repair;Black;Male;United-States;<=50K
21,41;Private;Never-married;Craft-repair;Black;Male;United-States;<=50K
43,47;non-gov;*;Exec-managerial;White;Female;*;>50K
43,47;non-gov;*;Exec-managerial;White;Female;*;>50K
43,47;non-gov;*;Exec-managerial;White;Female;*;<=50K
63,67;Private;Widowed;*;*;Male;United-States;<=50K
63,67;Private;Widowed;*;*;Male;United-States;<=50K
63,67;Private;Widowed;*;*;Male;United-States;>50K
17;*;Never-married;*;White;Female;United-States;<=50K
17;*;Never-married;*;White;Female;United-States;<=50K
17;*;Never-married;*;White;Female;United-States;<=50K
43,53;non-gov;Married-civ-spouse;Handlers-cleaners;Black;Male;*;<=50K
43,53;non-gov;Married-civ-spouse;Handlers-cleaners;Black;Male;*;<=50K
43,53;non-gov;Married-civ-spouse;Handlers-cleaners;Black;Male;*;>50K
18,40;gov;Never-married;Adm-clerical;White;Female;United-States;<=50K
18,40;gov;Never-married;Adm-clerical;White;Female;United-States;<=50K
18,40;gov;Never-married;Adm-clerical;White;Female;United-States;<=50K
34,67;non-gov;Married-civ-spouse;Exec-managerial;Asian;Male;*;>50K
34,67;non-gov;Married-civ-spouse;Exec-managerial;Asian;Male;*;>50K
34,67;non-gov;Married-civ-spouse;Exec-managerial;Asian;Male;*;>50K
19,23;State-gov;Never-married;*;White;Female;United-States;<=50K
19,23;State-gov;Never-married;*;White;Female;United-States;<=50K
19,23;State-gov;Never-married;*;White;Female;United-States;<=50K
42;Private;Married-civ-spouse;Exec-managerial;*;Male;*;>50K
42;Private;Married-civ-spouse;Exec-managerial;*;Male;*;>50K
42;Private;Married-civ-spouse;Exec-managerial;*;Male;*;>50K
20,34;gov;Never-married;Adm-clerical;White;Female;United-States;<=50K
20,34;gov;Never-married;Adm-clerical;White;Female;United-States;<=50K
20,34;gov;Never-married;Adm-clerical;White;Female;United-States;<=50K
31,56;non-gov;Married-civ-spouse;Other-service;White;Male;*;>50K
31,56;non-gov;Married-civ-spouse;Other-service;White;Male;*;<=50K
31,56;non-gov;Married-civ-spouse;Other-service;White;Male;*;<=50K
22,24;Private;Never-married;Handlers-cleaners;*;Female;United-States;<=50K
22,24;Private;Never-married;Handlers-cleaners;*;Female;United-States;<=50K
22,24;Private;Never-married;Handlers-cleaners;*;Female;United-States;<=50K
34,49;Local-gov;Married-civ-spouse;Protective-serv;White;Male;*;>50K
34,49;Local-gov;Married-civ-spouse;Protective-serv;White;Male;*;<=50K
34,49;Local-gov;Married-civ-spouse;Protective-serv;White;Male;*;>50K
20,21;Private;Never-married;Other-service;*;Female;United-States;<=50K
20,21;Private;Never-married;Other-service;*;Female;United-States;<=50K
20,21;Private;Never-married;Other-service;*;Female;United-States;<=50K
41,43;gov;Married-civ-spouse;Craft-repair;White;Male;*;<=50K
41,43;gov;Married-civ-spouse;Craft-repair;White;Male;*;<=50K
41,43;gov;Married-civ-spouse;Craft-repair;White;Male;*;>50K
23,25;Private;Never-married;Adm-clerical;*;Female;United-States;<=50K
23,25;Private;Never-married;Adm-clerical;*;Female;United-States;<=50K
23,25;Private;Never-married;Adm-clerical;*;Female;United-States;<=50K
40;*;Married-civ-spouse;Prof-specialty;White;Male;*;>50K
40;*;Married-civ-spouse;Prof-specialty;White;Male;*;>50K
40;*;Married-civ-spouse;Prof-specialty;White;Male;*;<=50K
43,55;Private;Divorced;Adm-clerical;*;Female;United-States;<=50K
43,55;Private;Divorced;Adm-clerical;*;Female;United-States;<=50K
43,55;Private;Divorced;Adm-clerical;*;Female;United-States;<=50K
20,23;Local-gov;Never-married;*;White;Male;*;<=50K
20,23;Local-gov;Never-married;*;White;Male;*;<=50K
20,23;Local-gov;Never-married;*;White;Male;*;<=50K
31,54;Private;*;Other-service;Black;Female;*;<=50K
31,54;Private;*;Other-service;Black;Female;*;<=50K
31,54;Private;*;Other-service;Black;Female;*;<=50K
18,19;Local-gov;Never-married;*;White;Male;United-States;<=50K
18,19;Local-gov;Never-married;*;White;Male;United-States;<=50K
18,19;Local-gov;Never-married;*;White;Male;United-States;<=50K
44,49;Private;Divorced;Machine-op-inspct;*;Female;*;<=50K
44,49;Private;Divorced;Machine-op-inspct;*;Female;*;<=50K
44,49;Private;Divorced;Machine-op-inspct;*;Female;*;<=50K
50,80;gov;*;Sales;White;Male;United-States;<=50K
50,80;gov;*;Sales;White;Male;United-States;<=50K
50,80;gov;*;Sales;White;Male;United-States;>50K
24,28;Private;Married-civ-spouse;Adm-clerical;*;Female;*;<=50K
24,28;Private;Married-civ-spouse;Adm-clerical;*;Female;*;<=50K
24,28;Private;Married-civ-spouse;Adm-clerical;*;Female;*;<=50K
42,66;State-gov;*;Sales;White;Male;United-States;<=50K
42,66;State-gov;*;Sales;White;Male;United-States;<=50K
42,66;State-gov;*;Sales;White;Male;United-States;<=50K
28,35;Private;Married-civ-spouse;*;Black;Female;*;<=50K
28,35;Private;Married-civ-spouse;*;Black;Female;*;>50K
28,35;Private;Married-civ-spouse;*;Black;Female;*;<=50K
64,72;Without-pay;*;Tech-support;White;Male;United-States;<=50K
64,72;Without-pay;*;Tech-support;White;Male;United-States;>50K
64,72;Without-pay;*;Tech-support;White;Male;United-States;<=50K
31,32;Private;Never-married;*;Black;Female;*;>50K
31,32;Private;Never-married;*;Black;Female;*;<=50K
31,32;Private;Never-married;*;Black;Female;*;<=50K
39,67;Local-gov;Married-civ-spouse;Tech-support;White;Male;United-States;<=50K
39,67;Local-gov;Married-civ-spouse;Tech-support;White;Male;United-States;<=50K
39,67;Local-gov;Married-civ-spouse;Tech-support;White;Male;United-States;<=50K
31,41;Private;leave;Sales;Black;Female;*;<=50K
31,41;Private;leave;Sales;Black;Female;*;<=50K
31,41;Private;leave;Sales;Black;Female;*;<=50K
42,63;Local-gov;Married-civ-spouse;Other-service;White;Male;United-States;<=50K
42,63;Local-gov;Married-civ-spouse;Other-service;White;Male;United-States;<=50K
42,63;Local-gov;Married-civ-spouse;Other-service;White;Male;United-States;<=50K
25,38;Private;*;Adm-clerical;Black;Female;United-States;<=50K
25,38;Private;*;Adm-clerical;Black;Female;United-States;<=50K
25,38;Private;*;Adm-clerical;Black;Female;United-States;<=50K
38,43;gov;Married-civ-spouse;Prof-specialty;White;Male;*;>50K
38,43;gov;Married-civ-spouse;Prof-specialty;White;Male;*;>50K
38,43;gov;Married-civ-spouse;Prof-specialty;White;Male;*;<=50K
34,49;Private;Never-married;Adm-clerical;*;Female;United-States;<=50K
34,49;Private;Never-married;Adm-clerical;*;Female;United-States;<=50K
34,49;Private;Never-married;Adm-clerical;*;Female;United-States;<=50K
31,46;State-gov;alone;*;White;Male;*;<=50K
31,46;State-gov;alone;*;White;Male;*;<=50K
31,46;State-gov;alone;*;White;Male;*;<=50K
33,51;Private;Married-civ-spouse;Craft-repair;*;Female;United-States;<=50K
33,51;Private;Married-civ-spouse;Craft-repair;*;Female;United-States;>50K
33,51;Private;Married-civ-spouse;Craft-repair;*;Female;United-States;<=50K
29,34;Local-gov;*;Protective-serv;White;Male;*;<=50K
29,34;Local-gov;*;Protective-serv;White;Male;*;<=50K
29,34;Local-gov;*;Protective-serv;White;Male;*;<=50K
36,47;non-gov;Never-married;*;Black;Female;United-States;<=50K
36,47;non-gov;Never-married;*;Black;Female;United-States;<=50K
36,47;non-gov;Never-married;*;Black;Female;United-States;<=50K
29,38;gov;Married-civ-spouse;Exec-managerial;White;Male;*;>50K
29,38;gov;Married-civ-spouse;Exec-managerial;White;Male;*;>50K
29,38;gov;Married-civ-spouse;Exec-managerial;White;Male;*;>50K
38,46;Private;Divorced;*;Black;Female;United-States;<=50K
38,46;Private;Divorced;*;Black;Female;United-States;<=50K
38,46;Private;Divorced;*;Black;Female;United-States;<=50K
39,41;*;*;Adm-clerical;White;Male;United-Kingdom;<=50K
39,41;*;*;Adm-clerical;White;Male;United-Kingdom;<=50K
39,41;*;*;Adm-clerical;White;Male;United-Kingdom;<=50K
25,41;Private;Married-civ-spouse;Exec-managerial;*;Female;United-States;<=50K
25,41;Private;Married-civ-spouse;Exec-managerial;*;Female;United-States;<=50K
25,41;Private;Married-civ-spouse;Exec-managerial;*;Female;United-States;>50K
46,58;State-gov;*;Prof-specialty;White;Male;United-States;>50K
46,58;State-gov;*;Prof-specialty;White;Male;United-States;<=50K
46,58;State-gov;*;Prof-specialty;White;Male;United-States;>50K
22,42;Private;Married-civ-spouse;Machine-op-inspct;White;*;Mexico;<=50K
22,42;Private;Married-civ-spouse;Machine-op-inspct;White;*;Mexico;<=50K
22,42;Private;Married-civ-spouse;Machine-op-inspct;White;*;Mexico;>50K
42,55;Private;leave;Other-service;*;Male;United-States;<=50K
42,55;Private;leave;Other-service;*;Male;United-States;<=50K
42,55;Private;leave;Other-service;*;Male;United-States;<=50K
23,32;Private;Married-civ-spouse;Adm-clerical;White;*;*;<=50K
23,32;Private;Married-civ-spouse;Adm-clerical;White;*;*;<=50K
23,32;Private;Married-civ-spouse;Adm-clerical;White;*;*;>50K
48,50;Federal-gov;Divorced;Exec-managerial;White;Male;United-States;>50K
48,50;Federal-gov;Divorced;Exec-managerial;White;Male;United-States;<=50K
48,50;Federal-gov;Divorced;Exec-managerial;White;Male;United-States;>50K
41,43;Private;Married-civ-spouse;Prof-specialty;*;Female;*;<=50K
41,43;Private;Married-civ-spouse;Prof-specialty;*;Female;*;>50K
41,43;Private;Married-civ-spouse;Prof-specialty;*;Female;*;>50K
24,39;Federal-gov;Never-married;*;White;Male;United-States;<=50K
24,39;Federal-gov;Never-married;*;White;Male;United-States;<=50K
24,39;Federal-gov;Never-married;*;White;Male;United-States;<=50K
36,57;Private;Divorced;Exec-managerial;White;Female;*;<=50K
36,57;Private;Divorced;Exec-managerial;White;Female;*;>50K
36,57;Private;Divorced;Exec-managerial;White;Female;*;<=50K
24,25;Private;Never-married;*;Black;Male;United-States;<=50K
24,25;Private;Never-married;*;Black;Male;United-States;<=50K
24,25;Private;Never-married;*;Black;Male;United-States;<=50K
32,45;Private;leave;Other-service;White;Female;*;<=50K
32,45;Private;leave;Other-service;White;Female;*;<=50K
32,45;Private;leave;Other-service;White;Female;*;<=50K
24,36;State-gov;Married-civ-spouse;Protective-serv;White;Male;United-States;<=50K
24,36;State-gov;Married-civ-spouse;Protective-serv;White;Male;United-States;<=50K
24,36;State-gov;Married-civ-spouse;Protective-serv;White;Male;United-States;>50K
28,44;Private;*;*;Black;Female;United-States;<=50K
28,44;Private;*;*;Black;Female;United-States;<=50K
28,44;Private;*;*;Black;Female;United-States;<=50K
26,37;non-gov;Married-civ-spouse;Craft-repair;White;Male;Portugal;<=50K
26,37;non-gov;Married-civ-spouse;Craft-repair;White;Male;Portugal;<=50K
26,37;non-gov;Married-civ-spouse;Craft-repair;White;Male;Portugal;>50K
25,40;Private;Never-married;Sales;*;Female;United-States;>50K
25,40;Private;Never-married;Sales;*;Female;United-States;<=50K
25,40;Private;Never-married;Sales;*;Female;United-States;<=50K
40,49;non-gov;Married-civ-spouse;*;White;Male;United-Kingdom;>50K
40,49;non-gov;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
40,49;non-gov;Married-civ-spouse;*;White;Male;United-Kingdom;<=50K
30,32;Private;leave;Other-service;*;Female;United-States;<=50K
30,32;Private;leave;Other-service;*;Female;United-States;<=50K
30,32;Private;leave;Other-service;*;Female;United-States;<=50K
33,47;non-gov;Married-civ-spouse;*;White;Male;Cuba;<=50K
33,47;non-gov;Married-civ-spouse;*;White;Male;Cuba;<=50K
33,47;non-gov;Married-civ-spouse;*;White;Male;Cuba;<=50K
33,46;Private;Divorced;Craft-repair;*;Female;United-States;<=50K
33,46;Private;Divorced;Craft-repair;*;Female;United-States;<=50K
33,46;Private;Divorced;Craft-repair;*;Female;United-States;<=50K
59,64;*;Married-civ-spouse;Sales;White;Male;United-States;<=50K
59,64;*;Married-civ-spouse;Sales;White;Male;United-States;<=50K
59,64;*;Married-civ-spouse;Sales;White;Male;United-States;>50K
26,31;Private;Divorced;Adm-clerical;White;Female;*;<=50K
26,31;Private;Divorced;Adm-clerical;White;Female;*;<=50K
26,31;Private;Divorced;Adm-clerical;White;Female;*;<=50K
46,62;Local-gov;Married-civ-spouse;Transport-moving;White;Male;United-States;<=50K
46,62;Local-gov;Married-civ-spouse;Transport-moving;White;Male;United-States;<=50K
46,62;Local-gov;Married-civ-spouse;Transport-moving;White;Male;United-States;<=50K
28,30;Private;*;Sales;White;*;United-Kingdom;<=50K
28,30;Private;*;Sales;White;*;United-Kingdom;<=50K
28,30;Private;*;Sales;White;*;United-Kingdom;<=50K
40,59;State-gov;Married-civ-spouse;*;White;Male;United-States;<=50K
40,59;State-gov;Married-civ-spouse;*;White;Male;United-States;>50K
40,59;State-gov;Married-civ-spouse;*;White;Male;United-States;>50K
30,31;Private;Never-married;Prof-specialty;White;Female;*;<=50K
30,31;Private;Never-married;Prof-specialty;White;Female;*;>50K
30,31;Private;Never-married;Prof-specialty;White;Female;*;<=50K
32,59;Local-gov;Married-civ-spouse;Sales;White;Male;United-States;<=50K
32,59;Local-gov;Married-civ-spouse;Sales;White;Male;United-States;<=50K
32,59;Local-gov;Married-civ-spouse;Sales;White;Male;United-States;<=50K
31,38;Private;leave;Adm-clerical;White;Female;*;<=50K
31,38;Private;leave;Adm-clerical;White;Female;*;<=50K
31,38;Private;leave;Adm-clerical;White;Female;*;<=50K
50,51;*;Married-civ-spouse;Exec-managerial;White;Male;United-States;>50K
